type,priority,category,issue,enterpriseTier,flag,weekday,week,periods,previousDepartmentID,newDepartmentID,difference
1,2,3,0,0,0,3,5,2,33,47,6683
1,2,3,0,0,0,3,5,2,47,33,852
1,2,3,0,0,0,3,5,1,33,9,80809
1,2,3,0,0,0,5,5,1,9,33,495
1,2,3,0,0,0,5,5,1,33,47,245358
1,2,3,0,0,0,1,6,2,47,33,221
1,2,3,0,0,0,1,6,2,33,9,7329
1,2,3,0,0,0,4,6,1,9,33,68431
1,2,3,0,0,0,5,6,1,33,9,1037180
1,2,3,0,0,0,4,8,2,9,33,13126
1,2,3,0,0,0,4,8,3,33,47,232
1,2,3,0,0,0,4,8,3,47,33,59208
1,2,3,0,0,0,5,8,1,33,9,11277
1,2,0,16,1,0,3,2,1,47,33,1254
1,2,0,16,1,0,3,2,1,33,47,63612
1,2,0,16,1,0,4,2,1,47,33,238
1,2,0,16,1,0,4,2,1,33,47,1525
1,2,3,16,0,0,3,2,1,9,33,13080
1,2,3,16,0,0,3,2,1,33,45,523
1,2,3,16,0,0,3,2,1,45,33,289
1,2,3,16,0,0,3,2,1,33,9,81902
1,2,3,16,0,0,5,2,1,9,33,1138
1,2,3,16,0,0,5,2,1,33,45,2380
1,2,0,16,0,0,3,2,1,47,33,6008
1,2,0,16,0,0,3,2,1,33,47,78457
1,2,0,16,0,0,4,2,2,47,33,66733
1,2,0,16,0,0,2,2,1,47,33,63844
1,2,0,16,0,0,3,2,1,33,47,6925
1,2,0,16,0,0,3,2,2,47,33,5201
1,2,0,16,1,0,3,2,1,47,33,88113
1,2,0,16,1,0,5,2,1,33,47,3727
1,2,0,16,1,0,5,2,1,47,33,270035
1,2,0,16,1,0,1,3,2,33,47,7579
1,3,1,16,0,0,2,2,2,171,9,324
1,2,1,7,0,0,3,3,3,171,9,140501
1,1,3,7,0,0,0,5,3,171,9,927214
1,1,3,7,0,0,3,7,1,171,36,8533
1,1,3,7,0,0,3,7,2,171,9,79575
1,1,3,7,0,0,4,7,1,9,47,362243
1,1,3,7,0,0,1,8,1,47,9,79871
1,4,0,0,0,0,3,2,2,171,48,6829
1,4,0,0,0,0,3,2,1,171,48,68141
1,2,0,13,0,0,3,2,2,171,48,1205628
1,2,0,16,1,0,2,2,1,47,33,62408
1,2,0,16,1,0,3,2,1,33,47,5339
1,2,0,16,1,0,3,2,1,47,33,170543
1,2,0,16,1,0,1,3,2,33,47,4280
1,3,1,0,1,0,2,2,1,171,48,1041
1,3,1,0,1,0,2,2,1,48,141,73700
1,3,1,0,1,0,3,2,1,141,48,88354
1,3,1,0,1,0,4,2,2,48,141,76933
1,3,1,0,1,0,5,2,1,141,48,529
1,2,0,16,1,0,2,2,1,171,9,93811
1,2,0,16,1,0,3,2,3,9,33,85848
1,2,0,16,1,0,4,2,1,33,47,76592
1,2,0,16,1,0,5,2,2,47,33,696
1,2,0,16,1,0,1,3,2,33,47,330
1,1,1,7,0,1,3,3,1,171,47,2360
1,2,0,0,0,0,3,2,2,171,48,5768
1,1,9,7,1,0,4,2,1,9,68,92499
1,2,0,0,0,0,3,2,2,171,48,5678
1,2,0,16,1,0,3,2,1,47,33,526
1,2,0,16,1,0,3,2,1,33,47,3676
1,2,3,8,1,0,5,2,1,48,141,1023812
1,3,3,0,0,0,2,2,1,171,48,1327
1,2,0,16,1,0,3,2,2,47,33,7363
3,2,0,0,0,1,2,2,1,9,36,60756
1,2,0,16,1,0,3,2,1,47,33,69807
1,2,0,16,1,0,4,2,1,33,47,13505
1,2,0,16,1,0,4,2,2,47,33,2300
1,1,1,0,0,0,2,2,1,171,9,838665
1,1,1,0,0,0,5,3,3,171,9,2220
1,2,0,0,1,0,3,2,1,47,33,2418
1,2,0,0,1,0,3,2,1,33,47,63693
1,2,0,0,1,0,4,2,1,47,33,859
1,2,9,8,1,1,3,2,3,171,12,136302
1,2,0,13,0,0,3,2,2,171,48,9172
1,2,0,0,0,0,3,2,2,171,48,5677
1,1,3,7,0,1,2,3,1,171,143,1413
1,1,3,7,0,1,2,3,3,171,143,61237
1,2,3,7,1,0,4,2,3,171,19,16122
1,2,3,7,1,0,5,2,1,171,19,1200
1,3,3,14,0,0,2,2,3,171,48,56072
1,3,3,14,0,0,3,2,1,48,141,1227914
1,2,1,13,0,0,3,2,3,171,48,3605
1,4,8,15,0,0,3,2,3,48,12,1940
1,4,8,15,0,0,3,2,1,12,48,2643
1,1,9,0,0,0,4,3,1,9,48,2374
1,2,3,6,0,0,3,2,3,171,48,2497
3,4,3,8,0,1,3,2,1,171,36,974
3,4,3,8,0,1,3,2,1,36,9,692
3,4,3,8,0,1,3,2,2,9,36,10882
1,2,0,16,1,0,3,2,1,47,21,629
1,3,0,16,0,0,3,2,1,47,33,534
1,3,0,16,0,0,3,2,1,33,47,2861
1,3,0,16,0,0,3,2,1,47,33,61683
1,3,0,16,0,0,4,2,1,33,9,11705
3,2,1,0,2,0,2,4,1,9,68,1381847
3,2,1,0,2,0,4,6,1,68,49,324854
3,2,1,0,2,0,1,7,1,49,68,6600
3,2,1,0,2,0,5,7,1,171,9,2338
1,3,3,8,0,1,3,2,1,171,141,784475
1,3,0,16,0,0,3,2,1,47,33,351
1,3,0,16,0,0,3,2,1,33,47,2444
1,3,0,16,0,0,3,2,1,47,33,929
1,3,0,16,0,0,3,2,1,33,9,63744
1,3,0,16,0,0,4,2,2,9,33,1401
1,3,0,16,0,0,4,2,2,33,9,223
1,3,0,16,0,0,5,2,1,9,47,11422
1,3,0,16,0,0,5,2,2,47,33,435
1,3,0,16,0,0,5,2,2,33,47,457
1,3,0,16,0,0,5,2,2,47,33,1297
1,2,0,13,1,0,3,2,2,171,48,8062
1,2,0,16,1,0,3,2,3,47,33,83383
1,2,0,16,1,0,5,2,2,33,47,10143
1,2,0,16,1,0,5,2,1,47,33,276
1,2,0,16,1,0,5,2,1,33,47,1062
1,2,0,16,1,0,5,2,1,47,33,323
1,2,0,16,1,0,1,3,1,33,47,7965
1,2,0,16,1,0,1,3,2,47,33,2529
1,1,3,16,0,0,3,2,1,171,9,190823
1,2,0,16,1,0,4,2,2,47,33,571
1,2,0,16,1,0,4,2,2,33,47,13068
1,2,0,16,1,0,4,2,1,47,33,59274
1,2,0,16,1,0,5,2,2,33,47,4383
1,2,0,16,1,0,5,2,2,47,33,1539
1,2,0,16,0,0,1,3,2,171,12,77829
1,2,0,16,1,0,3,2,1,47,33,162
1,2,0,16,1,0,3,2,1,33,47,695
1,2,0,16,1,0,3,2,1,47,33,64597
1,2,0,16,1,0,4,2,1,33,47,11963
1,2,0,16,1,0,4,2,2,47,33,1068
1,2,0,16,1,0,4,2,1,33,47,2101
1,2,0,16,1,0,4,2,1,47,33,57968
1,2,0,13,0,0,3,2,1,171,48,2367
3,1,9,0,0,1,3,2,1,9,36,2476
4,2,3,9,0,0,2,5,2,171,12,5004
1,1,1,0,1,0,3,2,3,171,9,146654
1,1,1,13,1,0,3,2,2,171,48,164804
1,2,1,16,0,1,1,3,1,171,12,6892
1,1,9,6,0,0,4,3,2,171,9,7130
1,3,9,0,0,0,5,2,1,9,47,3874
1,3,9,0,0,0,5,2,1,47,9,239891
1,3,9,0,0,0,1,3,1,1,9,12751
1,3,9,0,0,0,1,3,1,9,47,573
1,3,9,0,0,0,1,3,1,47,9,2007
1,3,9,0,0,0,2,3,1,9,47,621
1,3,9,0,0,0,2,3,1,47,9,382
1,3,9,0,0,0,2,3,1,9,47,1048
1,3,9,0,0,0,2,3,2,47,9,3411
1,2,0,16,0,0,3,2,1,47,33,519966
1,2,0,16,0,0,3,3,1,33,47,2063
1,2,0,16,0,0,3,3,1,47,33,572
1,2,0,16,0,0,3,3,2,33,47,401
1,2,0,16,0,0,3,3,2,47,33,1887
1,2,0,16,0,0,3,3,2,33,47,1852
1,2,0,7,2,0,3,2,2,46,9,10555
1,2,0,7,2,0,3,2,1,9,47,595
1,2,0,7,2,0,3,2,1,47,9,71497
1,2,0,16,0,0,4,2,1,47,33,3132
1,2,0,16,0,0,4,2,2,33,47,4782
1,2,0,16,0,0,4,2,2,47,33,599117
1,2,0,16,0,0,4,3,2,33,47,7512
1,2,0,16,0,0,4,3,2,47,33,2811
1,2,0,16,0,0,4,3,1,33,47,447
1,2,0,16,0,0,4,3,1,47,33,2551
1,2,0,16,0,0,3,2,1,47,33,235
1,2,0,16,0,0,4,2,3,33,47,3678
1,2,0,16,0,0,4,2,1,47,33,1565
1,2,0,16,0,0,4,2,1,47,33,1937
1,2,0,16,0,0,4,2,1,33,47,1925
1,2,0,16,0,0,4,2,1,47,33,58973
1,2,0,16,0,0,5,2,3,33,47,5642
1,2,0,16,0,0,5,2,1,47,33,514
1,2,0,16,0,0,5,2,3,33,47,235713
1,2,0,16,0,0,1,3,1,47,33,90681
1,2,0,16,0,0,4,2,2,47,33,4506
1,2,0,16,0,0,5,2,3,33,47,4809
1,2,0,16,0,0,5,2,1,47,33,1022
1,1,1,16,0,1,3,3,2,171,36,179174
1,1,1,16,0,1,4,4,2,171,36,919
1,1,1,16,0,1,4,5,1,171,47,82941
1,2,0,16,0,0,4,2,1,47,33,57412
1,2,0,16,0,0,5,2,1,33,47,4786
1,2,0,16,0,0,5,2,1,47,33,2136
1,2,0,16,0,0,4,2,1,47,33,2886
1,2,0,16,0,0,4,2,2,33,47,8320
1,2,0,16,0,0,4,2,2,47,33,74389
1,2,0,16,0,0,5,2,1,33,47,20069
1,2,0,16,0,0,5,2,1,47,33,4227
1,2,0,16,0,0,5,2,3,33,47,231151
1,2,0,16,0,0,1,3,1,47,33,93721
1,2,0,0,0,0,4,2,1,47,33,26088
1,2,0,0,0,0,4,2,1,33,47,58085
1,2,0,0,0,0,5,2,3,47,33,270447
1,4,0,13,0,0,4,2,3,171,48,11773
1,2,0,16,0,0,1,3,1,47,45,12692
1,2,0,16,0,0,1,3,2,45,33,77893
1,2,0,16,0,0,2,3,2,33,45,4206
1,2,0,16,0,0,2,3,2,45,33,2685
1,2,0,16,0,0,2,3,2,33,45,5618
1,2,0,16,0,0,2,3,1,45,33,65055
1,2,0,16,0,0,3,3,1,33,45,7647
1,2,0,16,0,0,3,3,2,45,33,3015
1,2,0,16,0,0,3,2,1,47,33,2910
1,2,0,16,0,0,3,2,1,33,9,61127
1,2,0,16,0,0,4,3,1,9,47,1450
1,2,0,16,0,0,4,3,1,47,33,911
1,2,0,16,0,0,4,3,1,33,47,61991
1,2,0,16,0,0,5,3,1,47,33,1009
1,2,0,16,0,0,5,3,1,33,47,2281
1,2,0,16,0,0,5,3,1,47,33,798
1,2,0,16,0,0,5,3,1,33,47,380
1,2,0,16,0,0,5,3,1,47,33,2019
1,2,0,16,0,0,5,3,1,33,47,9621
1,2,0,16,1,0,3,2,1,47,33,65094
1,2,0,16,1,0,4,2,1,33,47,283
1,2,0,16,1,0,4,2,1,47,33,19561
1,2,0,16,0,0,2,3,2,47,33,3045
1,2,0,16,0,0,5,4,2,33,47,245871
1,2,8,6,0,0,3,4,2,171,9,4673
1,2,8,6,0,0,3,4,2,9,62,1465
1,2,8,0,0,1,3,2,1,171,9,2286
1,2,8,0,0,1,4,3,2,9,36,17556
1,2,8,0,0,1,4,3,1,36,9,59106
1,2,8,0,0,1,3,5,1,9,36,1663
1,2,8,0,0,1,3,5,1,36,9,408925
1,2,8,0,0,1,1,6,1,9,36,2536505
1,2,0,0,0,0,3,2,1,47,33,57669
1,2,0,0,0,0,4,2,1,33,47,74368
1,2,0,0,0,0,5,2,1,47,33,403
1,2,0,0,0,0,4,3,2,33,47,17157
1,2,0,0,0,0,4,3,1,47,33,76493
1,2,0,16,0,0,4,2,1,47,33,19151
1,2,0,16,0,0,5,2,1,33,47,3621
1,2,0,16,0,0,5,2,2,47,33,4081
1,2,0,16,0,0,5,2,2,33,47,2894
1,2,0,16,2,0,4,2,1,47,33,1337
1,2,0,16,2,0,4,2,1,33,47,3750
1,2,0,16,2,0,4,2,1,47,33,2328
1,2,0,16,2,0,4,2,2,47,33,7866
1,2,0,16,2,0,5,2,3,33,47,568
1,2,0,16,2,0,5,2,3,47,33,7142
1,2,0,16,2,0,4,2,2,47,33,7156
1,2,0,16,2,0,5,2,3,33,47,5254
1,2,0,16,2,0,5,2,1,47,33,1980
1,2,0,16,2,0,4,2,1,47,33,58657
1,2,0,16,2,0,5,2,1,33,47,6215
1,2,0,16,2,0,5,2,2,47,33,1230
1,2,0,16,2,0,4,2,1,47,45,7056
1,2,0,16,2,0,4,2,2,45,33,9509
1,2,0,16,2,0,5,2,3,33,45,2156
1,2,0,16,2,0,5,2,1,45,33,4584
1,1,1,16,0,1,3,2,1,171,12,357
1,2,0,16,2,0,2,3,1,47,33,1671
1,2,0,16,2,0,2,3,2,33,47,3389
1,2,0,16,2,0,2,3,2,47,33,7005
1,2,0,16,2,0,2,3,1,33,47,60474
1,2,0,16,2,0,3,3,1,47,33,451
1,3,0,0,0,0,4,2,1,171,48,1207
1,2,0,16,0,0,4,2,1,47,45,1806
1,2,0,16,0,0,4,2,1,45,146,7362
1,2,1,7,0,0,2,3,1,171,36,255833
1,2,1,7,0,0,5,3,1,36,47,482
1,2,1,7,0,0,5,3,1,47,36,3169
1,2,1,7,0,0,5,3,1,36,9,9302
1,2,1,7,0,0,3,8,1,9,36,182834
1,2,1,7,0,0,5,8,2,36,9,1558
1,2,1,7,0,0,1,9,1,47,36,15350
1,1,3,16,0,1,3,2,1,171,12,67446
1,2,3,0,0,0,3,2,3,171,9,152131
1,2,0,16,2,0,4,3,2,47,45,11905
1,2,0,16,2,0,4,3,1,45,33,4710
1,2,0,16,2,0,5,3,3,33,45,4563
1,2,0,16,2,0,5,3,1,45,33,6507
1,2,0,16,2,0,5,2,2,47,33,3896
1,2,0,16,2,0,5,2,1,33,47,4488
1,2,0,16,2,0,5,2,1,47,33,328264
1,3,3,0,0,0,4,2,1,171,48,4732
1,2,9,16,0,0,4,2,1,9,33,266
1,2,9,16,0,0,4,2,1,33,47,976
1,2,9,16,0,0,4,2,1,47,33,3427
1,2,9,16,0,0,4,2,2,33,36,91888
1,2,0,16,1,0,4,2,1,47,33,63315
1,2,0,16,1,0,5,2,1,33,47,2023
1,2,0,16,1,0,5,2,1,47,33,2770
1,2,0,16,1,0,5,2,2,33,47,7169
1,2,0,16,1,0,5,2,2,47,33,1065
1,2,0,16,1,0,5,2,1,33,47,5081
1,2,0,16,1,0,5,2,1,47,33,4583
1,2,0,16,1,0,5,2,3,33,47,235434
1,2,0,16,1,0,1,3,1,47,33,96164
1,2,0,16,1,0,2,3,2,33,47,5916
1,2,0,16,1,0,2,3,1,47,33,2722
1,2,0,16,1,0,2,3,1,33,47,1822
1,2,0,16,1,0,2,3,1,47,33,59790
1,2,0,16,1,0,3,3,1,33,47,3704
1,2,0,16,1,0,3,3,1,47,33,5621
1,3,3,8,0,0,4,3,3,171,12,28144
1,3,3,8,0,0,4,3,3,171,12,59864
1,1,3,0,0,0,4,2,2,171,9,93788
1,2,0,16,1,0,5,2,1,47,33,1599
1,2,0,16,1,0,5,2,2,33,47,629
1,2,0,16,1,0,5,2,2,47,33,1615
1,2,0,16,1,0,5,2,2,33,47,2209
1,2,0,16,1,0,5,2,2,47,33,3540
1,2,0,16,1,0,5,2,2,33,47,6633
1,2,0,16,1,0,5,2,1,47,33,6111
1,1,1,7,0,0,3,6,1,171,9,11964
1,1,1,7,0,0,3,6,1,46,9,86507
1,1,1,7,0,0,5,6,2,9,47,817
1,1,1,7,0,0,5,6,2,47,9,2461
1,2,0,0,1,0,5,2,1,47,33,2053
1,2,0,0,1,0,5,2,1,33,47,1561
1,2,0,0,1,0,5,2,1,47,33,1348
1,2,0,0,1,0,5,2,2,33,47,3395
1,2,0,0,1,0,5,2,2,47,33,5041
1,2,0,0,0,0,1,3,1,47,146,282
1,2,0,0,0,0,1,3,1,146,9,7148
1,2,0,0,0,0,1,3,2,47,146,3873
1,2,0,0,0,0,1,3,2,146,9,12388
1,2,0,16,1,0,4,2,1,47,45,61733
1,2,0,16,1,0,5,2,1,45,33,4255
1,2,0,16,1,0,5,2,1,33,45,915
1,2,0,16,1,0,5,2,1,45,33,2021
1,2,0,16,1,0,5,2,2,33,45,4146
1,2,0,16,1,0,5,2,2,45,33,2751
1,4,3,0,0,0,4,2,1,171,48,1125
1,2,0,16,1,0,2,3,1,47,33,1058
1,2,0,16,1,0,3,3,2,33,47,8622
1,2,0,16,1,0,3,3,2,47,33,1325
1,2,0,16,1,0,3,3,1,33,47,1509
1,2,0,16,1,0,3,3,1,47,33,2237
3,1,9,0,0,1,5,9,2,9,36,9400
3,1,9,0,0,1,5,9,1,36,9,421656
3,1,9,0,0,1,2,20,1,83,36,693719
1,2,0,16,1,0,4,3,1,47,45,15983
1,2,0,16,1,0,4,3,2,45,33,7183
1,2,0,16,1,0,4,3,1,33,45,70678
1,2,0,16,1,0,5,3,2,45,33,974
1,2,0,16,1,0,3,4,1,33,45,2597
1,2,0,16,1,0,3,4,1,45,33,12301
1,2,0,16,1,0,3,4,1,33,45,3270
1,2,0,16,1,0,3,4,1,45,33,64357
1,2,0,16,1,0,4,4,1,33,45,1412
1,2,0,16,1,0,4,4,1,45,33,5567
1,2,0,16,1,0,4,4,2,33,45,2417
1,2,0,16,1,0,4,4,2,45,33,7162
1,2,1,13,0,0,4,2,1,171,48,338840
1,2,1,13,0,0,4,2,1,171,48,79307
1,1,9,12,0,0,3,3,2,9,48,16798
1,1,9,12,0,0,3,3,1,48,141,515963
1,1,9,12,0,0,2,4,1,141,48,502520
1,1,9,12,0,0,3,6,2,48,12,15396
1,1,9,12,0,0,3,6,1,12,48,57174
1,2,3,8,0,0,4,2,2,171,48,4842
1,2,3,16,0,0,4,2,2,171,9,5888009
1,2,3,0,0,0,4,2,2,171,48,4665
1,2,0,0,0,0,5,2,1,47,45,4838
1,2,0,0,0,0,5,2,1,45,146,1410
1,2,0,0,0,0,5,2,1,146,45,2513
1,2,0,0,0,0,5,2,2,45,146,4009
1,2,0,0,0,0,5,2,2,146,9,256067
1,2,0,16,0,0,4,2,2,47,45,3321
1,2,0,16,0,0,4,2,2,45,33,5973
1,2,0,16,0,0,4,2,1,33,45,61256
1,2,0,16,0,0,4,2,2,47,45,2905
1,2,0,16,0,0,4,2,2,45,33,4934
1,2,0,16,0,0,4,2,1,33,45,61321
1,2,0,16,0,0,4,2,1,47,45,67845
1,2,0,16,0,0,5,2,1,45,33,652
1,2,0,16,0,0,5,2,1,33,45,2221
1,1,9,0,0,0,5,2,2,9,36,282
1,1,9,0,0,0,1,3,1,36,9,1378
1,1,9,0,0,0,5,3,1,9,47,16755
1,1,9,0,0,0,5,3,2,47,9,1732
1,1,9,0,0,0,1,4,1,9,47,5664
1,1,9,0,0,0,1,4,1,47,9,11029
1,1,9,0,0,0,4,5,1,9,47,1733
1,1,9,0,0,0,4,5,2,47,9,162
1,1,9,0,0,0,1,6,1,9,47,715
1,1,9,0,0,0,1,6,1,47,9,1183
1,1,0,16,0,0,5,2,1,47,45,14971
1,1,0,16,0,0,5,2,2,45,33,361
1,1,0,16,0,0,5,2,1,33,45,4083
1,1,0,16,0,0,5,2,1,45,33,232740
1,1,1,0,0,0,4,2,2,171,48,185
1,3,1,9,1,1,4,2,1,171,12,1678
1,2,0,16,0,0,5,2,2,47,33,2071
1,2,0,16,0,0,5,2,1,33,47,2028
1,2,0,16,0,0,5,2,1,47,33,184
1,2,0,16,0,0,1,3,1,33,47,1580
1,2,0,16,0,0,1,3,1,47,33,162
1,2,0,16,0,0,1,3,1,33,47,294
1,2,0,16,0,0,1,3,1,47,33,233
1,2,0,16,0,0,1,3,2,33,47,464
1,2,0,16,0,0,1,3,2,47,33,1312
1,2,0,16,0,0,1,3,2,33,47,3453
1,2,0,16,0,0,1,3,2,47,33,1392
1,2,0,16,0,0,1,3,2,33,47,737
1,2,0,16,0,0,1,3,2,47,33,911
1,1,3,0,0,0,4,2,2,171,9,348897
1,2,0,16,1,0,5,2,2,47,33,8127
1,4,3,0,0,0,4,2,1,171,48,298
4,2,0,7,0,0,4,3,1,9,36,27848
1,1,9,7,0,1,5,2,1,9,36,240842
1,1,9,7,0,1,4,5,2,141,36,17266
3,2,0,0,0,0,2,3,2,12,9,165560
1,2,0,0,0,0,5,2,3,171,48,7383
1,2,0,6,0,0,4,2,1,141,48,1138
1,2,9,0,1,0,6,2,1,171,9,177200
1,2,3,6,0,0,4,2,1,171,48,1654
1,2,3,6,0,0,5,2,2,48,141,2766902
1,1,1,0,0,0,4,2,1,171,48,60860
1,2,0,16,0,0,2,3,3,171,33,50655
1,1,9,8,0,0,4,4,1,9,36,1588
1,1,9,8,0,0,4,4,2,36,9,5605
1,3,0,16,1,0,1,3,1,47,33,17960
1,3,0,16,1,0,3,3,1,33,47,89733
1,3,0,16,1,0,4,3,1,47,33,2762
1,3,0,16,1,0,4,3,1,33,47,549
1,3,0,16,1,0,4,3,1,47,33,947
1,3,0,16,1,0,5,3,3,33,47,2361
1,3,0,16,1,0,5,3,1,47,33,265
1,2,0,16,1,0,2,3,2,47,33,4135
1,2,0,16,1,0,3,3,2,33,47,79172
1,2,0,16,1,0,4,3,1,47,33,1065
1,2,0,16,1,0,2,5,2,33,47,2374
1,2,0,16,1,0,2,5,2,47,33,615
1,2,0,16,0,0,2,3,1,47,146,294
1,2,0,16,0,0,2,3,1,146,9,1073
1,2,0,16,0,0,5,3,1,9,146,459
1,2,0,16,0,0,5,3,1,146,47,7633
1,2,0,16,0,0,5,3,2,47,146,6394
1,2,0,16,0,0,5,3,2,146,47,3326
1,2,0,16,0,0,5,3,2,47,146,1006
1,2,0,16,0,0,5,3,1,146,9,1812
1,2,0,16,0,0,2,4,2,9,146,4848
1,2,0,16,0,0,2,4,1,146,9,854
1,2,0,16,0,0,4,4,1,9,146,1051
1,2,0,16,0,0,4,4,2,146,47,101554
1,2,0,16,0,0,5,4,1,47,146,566
1,2,0,16,0,0,5,4,1,146,47,1395
1,2,0,16,0,0,5,4,1,47,146,321697
1,2,0,16,0,0,2,5,1,47,9,6858
1,2,0,16,0,0,2,5,3,9,146,43924
1,1,3,7,0,1,3,3,2,171,12,94406
1,2,0,16,0,0,5,2,2,47,45,8027
1,2,0,16,0,0,5,2,1,45,33,243215
1,2,0,16,0,0,1,3,2,33,45,538
1,2,0,16,0,0,1,3,2,45,33,1272
1,2,0,16,0,0,1,3,1,33,45,60046
1,2,0,13,0,0,5,2,2,141,48,242965
1,2,0,13,0,0,5,3,1,48,141,257214
1,2,0,13,0,0,1,4,1,141,48,1188315
1,2,0,13,0,0,1,6,1,48,141,7024
1,2,0,13,0,0,1,6,2,141,48,633
1,2,0,13,0,0,1,6,2,48,141,2244
1,2,0,16,0,0,5,2,2,47,33,424925
1,2,1,6,0,1,4,3,1,171,19,6965
1,2,0,16,0,0,1,3,1,47,33,90110
1,2,0,16,0,0,2,4,1,33,47,60907
1,2,0,16,0,0,1,3,2,47,33,82585
1,2,0,16,0,0,2,3,1,33,9,6875
1,2,0,16,0,0,2,3,1,9,33,1654
1,2,0,16,0,0,2,3,1,33,47,257
1,2,0,16,0,0,2,3,1,47,33,75553
1,2,0,16,0,0,3,3,2,33,47,6962
1,2,0,16,0,0,3,3,1,47,33,5637
1,2,0,16,0,0,3,3,1,33,9,61328
1,2,0,16,0,0,4,3,2,9,33,5198
1,2,0,16,0,0,4,3,1,33,9,323634
1,2,0,16,0,0,1,3,2,47,33,721
1,2,0,16,0,0,1,3,2,33,9,76971
1,2,0,16,0,0,2,3,1,9,33,1686
1,2,0,16,0,0,2,3,1,33,47,59632
1,2,0,16,0,0,3,3,1,47,33,18230
1,2,0,16,0,0,3,3,2,33,9,363
1,2,0,16,0,0,4,3,2,9,33,5478
1,3,3,16,0,0,6,2,1,171,48,148449
1,1,9,0,0,0,4,3,3,171,9,325291
1,2,9,0,0,0,5,2,1,9,33,336
1,2,9,0,0,0,5,2,2,33,47,8193
1,2,9,0,0,0,5,2,2,47,33,1247
1,2,9,0,0,0,5,2,2,33,9,9983
1,2,9,0,0,0,4,3,2,9,33,90109
1,2,9,0,0,0,5,3,1,33,47,1360
1,2,9,0,0,0,5,3,1,47,33,249381
1,2,0,0,1,0,5,2,1,47,45,1773
4,2,3,16,0,0,1,3,1,171,12,71884
4,2,3,16,0,0,2,3,2,171,12,164547
4,2,3,16,0,0,4,3,2,171,12,72702
1,0,1,15,0,0,1,3,3,9,12,10659
1,0,1,15,0,0,1,3,2,12,9,1539
1,2,1,13,0,0,5,2,2,171,48,3540
1,2,0,16,0,0,5,2,1,47,33,202
1,2,0,16,0,0,5,2,1,33,47,221
1,2,0,16,0,0,5,2,1,47,33,591040
1,2,0,16,0,0,5,3,2,33,47,2096
1,2,0,16,0,0,5,3,2,47,33,332
1,2,0,16,0,0,5,3,3,33,47,232400
1,1,9,16,0,1,3,4,1,46,47,2421
1,1,9,0,0,0,5,4,1,171,47,205
1,1,9,0,0,0,5,4,1,171,36,2983
1,1,9,0,0,0,1,5,3,36,9,115368
1,2,0,16,1,0,5,2,1,47,33,231937
1,2,0,0,1,0,3,4,2,144,9,4818
1,2,0,0,0,0,1,3,2,47,33,77867
1,2,0,0,0,0,2,3,2,33,47,7324
1,2,0,0,0,0,2,3,2,47,33,5413
1,2,0,0,0,0,2,3,1,33,9,153317
1,2,0,0,0,0,4,3,1,9,33,359
1,2,0,0,0,0,4,3,1,33,47,3094
1,2,0,0,0,0,4,3,2,47,33,8435
1,2,0,6,1,0,1,3,1,171,9,85292
1,2,0,16,0,0,2,3,2,47,146,617
1,2,0,16,0,0,2,3,2,146,9,3225
1,2,0,16,0,0,4,3,1,9,146,6606
1,2,0,16,0,0,4,3,1,146,9,17947
1,3,0,16,1,0,1,3,2,47,33,74570
1,3,0,16,1,0,2,3,3,33,47,7843
1,3,0,16,1,0,2,3,1,47,33,8575
1,3,0,16,1,0,5,3,1,33,47,7678
1,3,0,16,1,0,5,3,3,47,33,238200
1,3,0,16,1,0,1,4,1,33,47,14221
1,3,0,16,1,0,1,4,1,47,33,1060
1,2,0,16,1,0,1,3,1,47,33,389
1,2,0,16,1,0,3,4,1,33,47,11176
1,2,0,16,1,0,3,4,2,47,33,6754
3,1,3,0,0,1,5,2,1,171,9,5001
1,2,0,16,0,0,1,3,1,47,33,1775
1,2,0,16,0,0,1,3,2,33,47,11474
1,2,0,16,0,0,1,3,1,47,33,710
1,2,0,16,0,0,3,3,2,33,47,4363
1,2,0,16,0,0,3,3,1,47,33,1085
1,2,0,16,0,0,1,3,2,47,33,870567
1,2,0,16,0,0,4,4,1,33,47,91104
1,2,0,16,0,0,5,4,1,47,33,433
1,2,0,16,0,0,1,5,1,33,47,2143
1,2,0,16,0,0,2,3,1,47,33,177909
1,2,0,16,0,0,4,4,1,33,47,2650
3,2,3,13,0,0,1,7,1,36,12,341569
3,2,3,13,0,0,5,7,2,12,36,237765
3,2,3,13,0,0,3,11,3,36,68,175799
3,2,3,13,0,0,5,11,1,68,49,443840
3,2,3,13,0,0,3,12,2,49,68,174567
3,2,3,13,0,0,5,12,1,68,9,496488
1,1,1,7,0,0,4,3,1,171,9,4307
1,3,0,16,1,0,1,3,1,47,33,3687
1,3,0,16,1,0,3,3,2,33,47,91126
1,3,0,16,1,0,4,3,2,47,33,1732
1,3,0,16,1,0,5,3,1,33,47,8195
1,3,0,16,1,0,5,3,2,47,33,502
1,3,0,16,1,0,5,3,2,33,47,5074
1,3,0,16,1,0,5,3,2,47,33,216
1,3,0,16,1,0,5,3,1,33,47,760
1,3,0,16,1,0,5,3,1,47,33,1940
1,3,0,16,1,0,5,3,1,33,47,560
1,3,0,16,1,0,5,3,1,47,33,1025
1,1,1,0,0,0,5,2,1,171,48,236565
1,3,0,16,1,0,2,3,1,47,33,255312
